URN,SPT NAME,DATE,TIME,MAT,LAB NO,PURP,"0061: pH, PHUNITS","0062: Cond @ 20C, uS/cm","0072: Colour Filt, HAZEN","0076: Temp Water, CEL","0077: Cond @ 25C, uS/cm","0081: O Diss% Satn, %","0082: O Dissolved, mg/l","0085: BOD ATU, mg/l","0088: BOD  5 Day-O, mg/l","0092: COD as O2, mg/l","0097: PV N/80 4Hrs, mg/l","0099: C - Organic, mg/l","0111: Ammonia(N), mg/l","0114: N-Kjeldahl, mg/l","0116: N Oxidised, mg/l","0117: Nitrate-N, mg/l","0118: Nitrite-N, mg/l","0119: NH3 un-ion, mg/l","0135: Sld Sus@105C, mg/l","0158: Hardness, mg/l","0162: Alky pH 4_5, mg/l","0172: Chloride Ion, mg/l","0180: Orthophospht, mg/l","0182: SiO2 Rv Filt, mg/l","0183: Sulphate SO4, mg/l","0191: OrthophsFilt, mg/l","0207: Sodium - Na, mg/l","0211: Potassium- K, mg/l","0237: Magnesium-Mg, mg/l","0241: Calcium - Ca, mg/l","0301: C - Org Filt, mg/l","0348: Phosphorus-P, mg/l","0461: DtrgtAncSyn, mg/l","0463: Dtrgt NncSyn, mg/l","0664: Oil & Grs Vs, PRES_/AB","0729: Chlorophyl-A, ug/l","0739: Glycols Poly, mg/l","1128: Oscillatoria, NO/ml","1181: WethPresTemp, UNITLESS","1183: WethPresPrec, UNITLESS","1802: Aphanizomenn, NO/ml","1815: Gomphosphaer, NO/ml","1819: Lyngbya, NO/ml","1825: Phormidium, NO/ml","2613: Coelosphaerm, NO/ml","6396: TurbidityNTU, NTU","6406: Anabaena B, NO/ml","6421: Microcystis, NO/ml","6450: Cu Filtered, ug/l","6455: Zinc - as Zn, ug/l","6516: Liqcolour-st, UNITLESS","6517: Liqcolour-mn, UNITLESS","6518: Liqcolour-se, UNITLESS","6519: Solid colour, UNITLESS","6520: Solid quanty, UNITLESS","6521: SolidTexture, UNITLESS","6522: Odour Nature, UNITLESS","6523: OdourStrengt, UNITLESS","6528: Weth-Visibty, UNITLESS","6529: Weth7Dy-Prec, UNITLESS","6530: Weth7Dy-Temp, UNITLESS","6531: Weth7Dy-Vsy, UNITLESS","6821: LAS, mg/l","6832: N Digested, ug/l","6841: Phenol, PRES_/AB","6842: P Digested, ug/l","7887: CHLOROPHYLL, ug/l","7888: CHLOR A, ug/l","8296: Obs Flow ROC, Coded","9238: Nonyl Phenol, ug/l","9638: Foam Visible, PRES_/AB","9686: Nitrogen - N, mg/l","9856: OrthophsFilt, mg/l","9901: O Diss %sat, %","9924: O Diss Conc, mg/l","9943: N Oxid Filt, mg/l","9993: NH3 filt N, mg/l"
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,23-Aug-95,1355,2AZZ,I84333,MS,7.2,,,5.5,346,,,<0.5,,,,,<0.03,,1.06,,<0.01,<0.00006,5,191,175,8.2,<0.02,,,,,,1.23,74.3,,,,,,,,,5,1,,,,,,,,,<1,<15,1,0,0,,5,,,,,1,5,,,1200,,48.8,,,,,,,,60,7.56,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,11-Oct-95,1455,2AZZ,I90478,MS,7.68,,,9.9,301,,,1.6,,,,,<0.03,,1.44,,<0.01,<0.00026,4,143,142,10.8,<0.02,,,,,,0.348,56.6,,,,,,,,,3,1,,,,,,,,,<1,<5,1,0,0,,5,,,,,1,3,,,1400,,11.8,,,,,,,,84,9.49,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,16-Oct-95,1255,2AZZ,I91012,MS,7.58,,,8.4,309,,,1,,,,,<0.03,,1.4,,<0.01,<0.00019,5,164,159,9.4,<0.02,,,,,,0.864,64.1,,,,,,,,,3,1,,,,,,,,,<1,8,1,0,0,,5,,,,,1,3,,,1300,,10.5,,,,,,,,66,7.73,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,23-Oct-95,1120,2AZZ,I91845,MS,7.66,,,8.3,332,,,3.1,,,,,<0.03,,1.45,,<0.01,<0.00022,25,162,162,9.8,<0.02,,,,,,0.954,63.3,,,,,,,,,3,1,,,,,,,,,1.26,47,1,0,0,,5,,,,,1,3,,,1700,,19.7,,,,,,,,65,7.63,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,20-Nov-95,1500,2AZZ,I95636,MS,7.68,,,6.1,315,,,1.1,,,,,<0.03,,1.47,,<0.01,<0.0002,3,170,125,9.5,<0.02,,,,,,0.801,66.6,,,,,,,,,3,1,,,,,,,,,<1,14,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,59,7.32,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,14-Dec-95,1140,2AZZ,I99522,MS,7.64,,,4.5,303,,,1.4,,,,,0.05,,1.11,,<0.01,0.00027,11,161,137,8.8,<0.02,,,,,,0.832,63.1,,,,,,,,,2,1,,,,,,,,,<1,10,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,60,7.75,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,15-Jan-96,1330,2AZZ,J02047,MS,7.69,,,4,270,,,1.3,,,,,<0.03,,1.7,1.67,0.03,<0.00017,<1,128,115,8.9,<0.02,,,,,,0.607,50.1,,,,,,,,,3,1,,,,,,,,,,,1,0,0,,5,,,,,1,3,,,2000,,12,,,,,,,,68,8.9,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,12-Feb-96,1440,2AZZ,J05366,MS,7.81,,,0.9,265,,,1.9,,,,,<0.03,,3.07,3.06,0.01,<0.00018,5,110.2,102,10.9,0.02,,,,,,<0.3,43.6,,,,,,,,,1,16,,,,,,,,,1.06,5,1,0,0,,5,,,,,1,1,,,1960,,7,,,,,,,,62,8.83,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,19-Mar-96,1355,2AZZ,J09884,MS,7.62,,,5,382,,,2.5,,,,,<0.03,,1.9,,<0.01,<0.00016,3,165,144,27.8,<0.02,,,,,,0.895,64.6,,,,,,,,,3,1,,,,,,,,,1.45,7,1,0,0,,5,,,,,1,1,,,1180,,5.6,,,,,,,,83,10.6,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,10-May-96,1300,2AZZ,J15608,MS,7.77,,,7.6,311,,,2,,,,,0.04,,1.47,1.44,0.03,0.00036,4,150,153,10.7,<0.02,,,,,,0.716,58.7,,,,,,,,,3,1,,,,,,,,,1.55,6,1,0,0,,5,,,,,1,3,,,980,,3,,,,,,,,68,8.12,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,04-Jun-96,1330,2AZZ,J18089,MS,7.83,,,12,328,,,1.2,,,,,<0.03,,1.35,,<0.01,<0.00043,<2,147,143,9.9,<0.02,,,,,,0.671,57.8,,,,,,,,,3,1,,,,,,,,,4.92,<5,1,0,0,,5,,,,,1,3,,,1400,,16,,,,,,,,79,8.5,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,26-Jun-96,1155,2AZZ,J21254,MS,7.47,,,8.9,349,,,2.7,,,,,<0.03,,1,,<0.01,<0.00015,<2,168,161,12.8,<0.02,,,,,,0.929,65.8,,,,,,,,,3,4,,,,,,,,,2.44,<5,1,0,0,,5,,,,,1,3,,,1500,,10,,,,,,,,80,9.26,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,05-Jul-96,1225,2AZZ,J22584,MS,7.74,,,9.3,272,,,1.3,,,,,<0.03,,0.96,,<0.01,<0.00029,4,135,129,7.2,<0.02,,,,,,0.666,53,,,,,,,,,3,1,,,,,,,,,2.04,<5,1,0,0,,5,,,,,1,3,,,1600,,42,,,,,,,,75,8.6,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,15-Aug-96,1120,2AZZ,J28403,MS,7.56,,,11.9,321,,,1.4,,,,,<0.03,,1.12,1.11,0.01,<0.00023,8,164,158,7.77,0.02,,,,,,0.825,64.3,,,,,,,,,5,1,,,,,,,,,1.78,5,1,0,0,,5,,,,,1,3,,,1700,,14,,,,,,,,83,8.96,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,28-Aug-96,1330,2AZZ,J30001,MS,7.48,,,9.9,347,,,1.2,,,,,<0.03,,0.95,,<0.01,<0.00017,2,169,168,6.99,0.02,,,,,,0.773,66.6,,,,,,,,,3,1,,,,,,,,,1.32,<5,1,0,0,,5,,,,,1,3,,,1300,,14,,,,,,,,81,9.16,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,02-Oct-96,1320,2AZZ,J35733,MS,7.55,,,8.7,302,,,1.5,,,,,<0.03,,1.13,,<0.01,<0.00018,6,146,135,7.1,<0.02,,,,,,0.721,57.1,,,,,,,,,3,1,,,,,,,,,1.76,19.6,1,0,0,,5,,,,,1,3,,,1900,,35,,,,,,,,73,8.49,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,09-Oct-96,1050,2AZZ,J36770,MS,7.54,,,8.2,332,,,1.7,,,,,0.03,,0.99,,<0.01,0.00017,6,165,153,8.11,<0.02,,,,,,0.789,64.9,,,,,,,,,3,1,,,,,,,,,1.16,7,1,0,0,,5,,,,,1,3,,,500,,13,,,,,,,,66,7.77,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,22-Oct-96,1330,2AZZ,J38395,MS,7.62,,,9.1,323,,,1.8,,,,,<0.03,,1.11,1.1,0.01,<0.00022,<2,156,143,6.95,<0.02,,,,,,0.814,61.3,,,,,,,,,3,1,,,,,,,,,1.5,7,1,0,0,,5,,,,,1,3,,,1700,,9,,,,,,,,68,7.83,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,26-Nov-96,1315,2AZZ,J42882,MS,7.8,,,4,282,,,0.9,,,,,<0.03,,1.17,,<0.01,<0.00022,<2,152,128,11.6,<0.02,,,,,,0.704,59.6,,,,,,,,,3,1,,,,,,,,,<1,6.05,1,0,0,,5,,,,,1,3,,,1390,,9,,,,,,,,71,9.3,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,11-Dec-96,1200,2AZZ,J45363,MS,7.61,,,5.4,331,,,1.7,,,,,0.03,,0.97,,<0.01,0.00016,12,154,138,9.28,<0.02,,,,,,0.823,60.2,,,,,,,,,3,1,,,,,,,,,1.01,8.03,1,0,0,,5,,,,,1,3,,,1170,,,,,,,,,,69,8.71,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,20-Jan-97,0920,2AZZ,J48835,MS,7.68,,,7.1,285,,,1.6,,,,,<0.03,,1.25,,<0.01,<0.00021,4,143,131,11.2,<0.02,,,,,,0.62,56.2,,,,,,,,,2,1,,,,,,,,,1.24,10,1,0,0,,5,,,,,1,2,,,1380,,17,,,,,,,,77,9.31,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,18-Feb-97,1120,2AZZ,J52359,MS,8.01,,,6.9,237,,,1.3,,,,,<0.03,,0.67,,<0.01,<0.00044,9,110,96.7,12.7,<0.02,,,,,,1.24,42.2,,,,,,,,,2,4,,,,,,,,,1.42,40.9,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,78,9.48,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,25-Mar-97,1300,2AZZ,J56381,MS,7.72,,,7.3,269,,,1.4,,,,,0.06,,0.47,,<0.01,0.00047,<2,132,119,9.94,<0.02,,,,,,0.653,51.8,,,,,,,,,3,1,,,,,,,,,1.5,9,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,64,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,15-Apr-97,1150,2AZZ,J58465,MS,7.7,,,9,318,,,0.9,,,,,<0.03,,0.5,,<0.01,<0.00026,<2,161,148,9.45,0.03,,,,,,0.855,62.9,,,,,,,,,3,1,,,,,,,,,1.19,34,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,89,10.3,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,08-May-97,1030,2AZZ,J61217,MS,7.64,,,5.2,323,,,1.1,,,,,<0.03,,0.92,,<0.01,<0.00017,<2,163,144,15.3,<0.02,,,,,,1.31,63.2,,,,,,,,,3,2,,,,,,,,,<1,<5,1,6,,,0,,,,,2,3,,,,,,,,,,,,,89,11.3,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,02-Jun-97,1138,2AZZ,J63976,MS,7.66,,,11.2,341,,,1.2,,,,,0.05,,0.63,,<0.01,0.00046,6,161,168,8.78,<0.02,,,,,,0.796,63.3,,,,,,,,,3,1,,,,,,,,,<1,5,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,87,9.54,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,30-Jun-97,1015,2AZZ,J67738,MS,7.56,,,7.9,339,,,<1,,,,,<0.03,,0.55,,<0.005,<0.00017,<2,172,168,6.5,<0.02,,,,,,0.794,67.4,,,,,,,,,3,1,,,,,,,,,<1,5,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,96,11.4,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,23-Jul-97,1150,2AZZ,J71195,MS,7.5,,,8.5,337,,,1,,,,,<0.03,,0.56,,<0.005,<0.00016,<2,172,166,7.7,0.03,,,,,,1.06,67.1,,,,,,,,,3,1,,,,,,,,,<1,<5,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,84,9.82,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,11-Aug-97,1230,2AZZ,J73583,MS,7.5,,,9.8,347,,,1.1,,,,,0.06,,0.52,,<0.005,0.00035,2,184,175,8.53,<0.02,,,,,,0.915,72.2,,,,,,,,,3,1,,,,,,,,,<1,<5,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,89,10.1,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,27-Aug-97,1210,2AZZ,J76119,MS,7.46,,,8.9,349,,,0.5,,,,,<0.03,,0.57,,<0.005,<0.00015,<2,182,174,8.14,0.03,,,,,,1.08,71,,,,,,,,,3,16,,,,,,,,,<1,<5,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,93,10.8,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,17-Sep-97,1305,2AZZ,J79340,MS,7.53,,,12.6,307,,,1.1,,,,,<0.03,,0.76,,<0.005,<0.00023,3,163,164,6.08,<0.02,,,,,,0.731,64,,,,,,,,,3,1,,,,,,,,,<1,<5,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,104,11,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,08-Oct-97,0930,2AZZ,J82137,MS,8.2,,,9,397,,,1.4,,,,,<0.03,,0.73,,<0.005,<0.00051,<2,216,202,10.4,0.02,,,,,,1.2,84.5,,,,,,,,,3,1,,,,,,,,,1.22,<5,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,102,11.8,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,12-Nov-97,1030,2AZZ,J86113,MS,8.11,,,7.2,411,,,1.6,,,,,<0.03,,1.7,,<0.005,<0.00045,9,211,187,8.3,0.04,,,,,,1.17,82.4,,,,,,,,,3,1,,,,,,,,,1.6,6,1,2,0,,5,,,,,1,3,,,,,,,,,,,,,101,12.2,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,27-Nov-97,0910,2AZZ,J87853,MS,7.93,,,7.6,420,,,1.1,,,,,<0.03,,1.51,,<0.005,<0.00039,13,225,216,8.42,0.04,,,,,,1.31,88.1,,,,,,,,,3,1,,,,,,,,,1.21,6,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,101,12.1,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,06-Jan-98,1330,2AZZ,J91264,MS,8.02,,,5.4,413,,,1.8,,,,,<0.03,,3.41,,<0.005,<0.00039,3,206,187,11.6,<0.02,,,,,,1.16,80.6,,,,,,,,,2,10,,,,,,,,,1.09,<5,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,106,13.4,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,16-Feb-98,1000,2AZZ,J96256,MS,8.18,,,7.1,436,,,1.3,,,,,0.06,,3.21,,<0.005,0.00088,5,227,199,15.9,<0.02,,,,,,1.47,88.5,,,,,,,,,3,1,,,,,,,,,1.04,<5,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,100,12.1,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,17-Feb-98,1235,2AZZ,J96396,MS,8.13,,,7.3,429,,,1.3,,,,,0.06,,3.17,,<0.005,0.0009,5,232,199,16,<0.02,,,,,,1.48,90.5,,,,,,,,,3,1,,,,,,,,,<1,<5,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,101,12.2,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,26-Mar-98,1110,2AZZ,K00505,MS,7.93,,,7.5,326,,,1.6,,,,,<0.03,,1.45,,<0.005,<0.00039,4,163,140,12.5,<0.02,,,,,,0.983,63.5,,,,,,,,,3,16,,,,,,,,,1.13,<5,1,2,,,5,,,,,1,3,,,,,,,,,,,,,98,11.7,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,02-Apr-98,1015,2AZZ,K01477,MS,8.34,,,7,423,,,0.9,,,,,<0.03,,3.57,,<0.005,<0.00044,4,140,192,15.8,0.03,,,,,,1.27,54.1,,,,,,,,,3,1,,,,,,,,,<1,<5,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,94,11.4,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,28-May-98,1100,2AZZ,K07567,MS,8.38,,,9.9,405,,,1.7,,,,,<0.03,,1.53,,<0.005,<0.00054,4,228.2,201,13.7,<0.02,,,,,,1.44,88.9,,,,,,,,,3,1,,,,,,,,,1.3,<5,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,101,11.4,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,29-May-98,0920,2AZZ,K07766,MS,8.35,,,9.3,398,,,1.4,,,,,0.04,,1.54,,<0.005,0.00069,3,210,200,13.4,<0.02,,,,,,1.32,81.9,,,,,,,,,3,1,,,,,,,,,1.53,<5,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,100,11.5,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,08-Jul-98,1150,2AZZ,K13076,MS,8.3,,,12.9,469,,,5.9,,,,,0.15,,1.82,,<0.005,0.00338,14,243,226,10.9,0.02,,,,,,1.66,94.6,,,,,,,,,3,1,,,,,,,,,1.23,6.63,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,92,9.7,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,09-Jul-98,1015,2AZZ,K13299,MS,8.16,,,13.5,449,,,3.5,,,,,0.54,,1.74,1.73,0.01,0.01272,13,264,235,11.1,0.04,,,,,,1.7,103,,,,,,,,,3,1,,,,,,,,,1.28,8.92,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,95,9.89,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,03-Aug-98,1030,2AZZ,K16086,MS,8.11,,,13.6,407,,,1.6,,,,,<0.03,,0.75,0.74,0.01,<0.00071,<2,218,214,7.24,<0.02,,,,,,1.24,85.2,,,,,,,,,3,16,,,,,,,,,<1,<5,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,97,10.1,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,27-Aug-98,1210,2AZZ,K19623,MS,8.27,,,9.5,473,,,1.7,,,,,<0.03,,0.64,,<0.005,<0.00053,3,266,252,6.01,<0.02,,,,,,1.42,104,,,,,,,,,3,1,,,,,,,,,0.579,<5,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,103,11.8,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,23-Sep-98,1200,2AZZ,K23005,MS,8.27,,,13.1,477,,,3.9,,,,,0.1,,0.59,,<0.005,0.00229,90,289,261,7.96,<0.02,,,,,,1.78,113,,,,,,,,,3,1,,,,,,,,,0.864,21.9,1,,0,,5,,,,,1,3,,,,,,,,,,,,,98,10.3,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,19-Oct-98,0950,2AZZ,K25955,MS,8.14,,,6.2,460,,,1.5,,,,,<0.03,,0.85,,<0.005,<0.00041,<2,248,238,5.87,<0.02,,,,,,1.33,97.3,,,,,,,,,3,1,,,,,,,,,0.668,<5,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,103,12.7,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,03-Dec-98,1200,2AZZ,K31448,MS,8.16,,,3.9,445,,,1.5,,,,,0.03,,0.91,,<0.005,0.00035,<2,244,241,7.46,<0.02,,,,,,1.49,95.2,,,,,,,,,3,1,,,,,,,,,,<5,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,99,13,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,16-Dec-98,1200,2AZZ,K33359,MS,7.72,,,9.8,378,,,0.9,,,,,<0.03,,1.02,,<0.005,<0.00029,<2,193,191,9.63,<0.02,,,,,,1.1,75.5,,,,,,,,,,,,,,,,,,,0.752,<5,,,,,,,,,,,,,,,,,,,,,,,,86,9.74,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,27-Jan-99,1210,2AZZ,32714,MS,8.34,,,1.9,375,,,2.2,,,,,<0.03,,1.09,,<0.005,<0.0003,2,198,181,13.5,<0.02,,,,,,0.963,77.8,,,,,,,,,3,1,,,,,,,,,0.763,<5,1,0,0,,5,,5,5,,1,3,,,,,,,,,,,,,104,14.4,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,11-Feb-99,1430,2AZZ,32715,MS,7.9,,,6.4,377,,,2.3,,,,,<0.03,,1.18,,<0.005,<0.00033,3,193,186,12,<0.02,,,,,,1.12,75.4,,,,,,,,,2,1,,,,,,,,,<0.5,<5,1,0,0,,0,,0,0,,1,2,,,,,,,,,,,,,92,11.3,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,29-Apr-99,1200,2AZZ,215651,MP,8.27,,,13.3,364,,,2,,,,,0.04,,1.26,,<0.005,0.0009,4,201.941,184,16.2,<0.02,,,,,,1.51,78.3,,,,,,,,,3,1,,,,,,,,,1.08,<5,1,0,0,,5,,,,,1,3,,,,,,,,2,,,,,102,10.7,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,02-Jun-99,1030,2AZZ,220029,MP,8.18,,,9.7,389,,,1.9,,,,,<0.03,,1.09,1.08,0.01,<0.0005,43,234.527,206,13.5,<0.02,,,,,,1.47,91.4,,,,,,,,,3,16,,,,,,,,,<0.5,14.7,1,0,0,,5,,,,,1,3,,,,,,,,2,,,,,98,11.1,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,07-Jul-99,0945,2AZZ,224714,MP,8.03,,,13,420,,,<1,,,,,<0.03,,1.01,1,0.01,<0.0007,3,255.843,240,12,<0.02,,,,,,1.73,99.5,,,,,,,,,3,1,,,,,,,,,1.2,13.5,1,0,0,,5,,,,,1,3,,,,,,,,2,,,,,98,10.3,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,06-Aug-99,0955,2AZZ,229508,MP,7.62,,,10.3,468,,,<1,,,,,<0.03,,2.02,,<0.005,<0.0002,<2,,260,14.6,0.02,,,,,,2.98,103,,,,,,,,,5,1,,,,,,,,,1.22,<5,1,6,,,0,,,,,1,5,,,,,,,,2,,,,,91,10.2,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,28-Sep-99,1150,2AZZ,236537,MP,8.03,,,,440,,,1.2,,,,,<0.03,,1.02,,<0.005,,<2,299,244,8.45,<0.02,,,,,,1.65,117,,,,,,,,,3,1,,,,,,,,,1.12,<5,1,0,0,,5,,,,,1,3,,,,,,,,2,,,,,98,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,11-Oct-99,1105,2AZZ,238350,MP,8.03,,,8.8,422,,,1.4,,,,,<0.03,,0.89,,<0.005,<0.0005,4,238,235,7.19,<0.02,,,,,,1.3,93.1,,,,,,,,,3,1,,,,,,,,,0.832,<5,1,0,0,,5,,,,,1,3,,,,,,,,2,,,,,105,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,18-Nov-99,1200,2AZZ,297640,MP,8.07,,,2.8,465,,,1.8,,,,,0.042,,1.4,1.39,<0.005,0.0005,16,267,241,8.78,0.022,,,,,,1.81,104,,,,,,,,,3,1,,,,,,,,,0.765,7.45,1,0,0,,5,,,,,1,3,,,,,,,,2,,,,,85,11.5,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,25-Nov-99,1230,2AZZ,298624,MP,8.37,,,7.2,469,,,1.8,,,,,0.04,,1.37,1.37,<0.005,0.0006,13,255,245,8.96,<0.02,,,,,,1.68,99.2,,,,,,,,,3,1,,,,,,,,,1.26,<5,1,0,0,,5,,,,,1,3,,,,,,,,2,,,,,91,11,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,07-Feb-00,0955,2AZZ,306604,MP,7.99,,,5.3,368,,,2,,,,,<0.03,,1.98,1.98,<0.005,<0.0004,<2,485,197,14.1,0.03,,,,,,39.6,129,,,,,,,,,3,16,,,,,,,,,0.756,6.74,1,0,0,,5,,,,,1,3,,,,,,,,2,,,,,98,12.4,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,21-Feb-00,1214,2AZZ,308537,MP,8.19,,,3.3,370,,,2,,,,,<0.03,,1.58,1.58,<0.005,<0.0003,<1,195,178,14.6,<0.02,,,,,,1.12,76.3,,,,,,,,,3,1,,,,,,,,,0.848,<5,1,0,0,,5,,,,,1,3,,,,,,,,2,,,,,98,13.1,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,21-Mar-00,1220,2AZZ,312531,MP,7.81,,,8.3,437,,,<1,,,,,<0.03,,2.54,2.54,<0.005,<0.0003,9,236,211,14.4,<0.02,,,,,,2.05,90.9,,,,,,,,,3,1,,,,,,,,,<0.5,7.14,1,6,,,5,,,,,1,3,,,,,,,,2,,,,,90,10.6,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,19-Apr-00,1215,2AZZ,315796,MP,7.59,,,8,275,,,1.2,,,,,<0.03,,0.884,0.879,<0.005,<0.0002,2.5,141,143,8.11,0.028,,,,,,0.772,55.3,,,,,,,,,3,1,,,,,,,,,,,1,0,0,,0,,,,,16,3,,,,,,,,2,,,,,74,8.75,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,09-May-00,1100,2AZZ,317595,MP,7.57,,,10.7,437,,,<2,,,,,<0.03,,2.1,2.1,<0.005,<0.0002,<2,240,226,15.3,<0.02,,,,,,2.25,92.3,,,,,,,,,3,1,,,,,,,,,,,1,6,,,0,,,,,1,3,,,,,,,,2,,,,,9,0.997,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,10-Jul-00,1410,2AZZ,325158,MP,7.72,,,10.9,391,,,1.1,,,,,<0.03,,0.87,0.865,<0.005,<0.0003,3,186,211,7.69,<0.02,,,,,,1.08,72.7,,,,,,,,,3,1,,,,,,,,,,,2,6,,,5,,,,,1,3,,,,,,,,2,,,,,63,6.95,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,11-Jul-00,1300,2AZZ,325339,MP,7.99,,,11.4,386,,,1.2,,,,,<0.03,,0.887,0.882,<0.005,<0.0006,4,208,204,7.7,<0.02,,,,,,1.17,81.3,,,,,,,,,3,1,,,,,,,,,,,2,6,,,5,,,,,1,3,,,,,,,,2,,,,,61,6.65,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,04-Aug-00,1025,2AZZ,328351,MP,7.76,,,9.7,325,,,1.2,,,,,0.05,,0.866,0.861,<0.005,0.0005,<2,180,179,7.88,<0.02,,,,,,1.47,69.5,,,,,,,,,3,1,,,,,,,,,,,1,6,,,0,,,,,2,3,,,,,,,,2,,,,,64,7.26,,
